image_id,image_path,device_type,field_name,field_label,manual_value,ocr_value,quality_tags,confidence,is_correct,error_type,error_reason,review_priority,review_score,ocr_engine
ENG-0095,data/images/ENG-0095.jpg,桥吊,qc_id,桥吊编号,QC-28,QC-28,small_font|tilt|low_light,0.9267,True,完全正确,识别正确,低,8,simulated
ENG-0095,data/images/ENG-0095.jpg,桥吊,rtg_id,龙门吊编号,RTG-02,RTG-O2,small_font|tilt|low_light,0.4676,False,数字识别错误,字体过小导致编号细节难以分辨；拍摄角度倾斜导致文本基线偏移；低亮度降低了文字与背景对比度；关键编号字段未通过格式规则校验；数字与相似字符混淆，例如 0/O、3/8、1/I,高,93,simulated
ENG-0095,data/images/ENG-0095.jpg,桥吊,yard_gate,堆场口,YARD-G8,YARD-G8,small_font|tilt|low_light,0.966,True,完全正确,识别正确,低,8,simulated
ENG-0095,data/images/ENG-0095.jpg,桥吊,work_area,作业区域,D-16,D-16,small_font|tilt|low_light,0.8715,True,完全正确,识别正确,低,8,simulated
ENG-0095,data/images/ENG-0095.jpg,桥吊,equipment_status,设备状态,正常,正常,small_font|tilt|low_light,0.8733,True,完全正确,识别正确,低,8,simulated
ENG-0095,data/images/ENG-0095.jpg,桥吊,date,日期,2026-06-06,2026-06-06,small_font|tilt|low_light,0.9331,True,完全正确,识别正确,低,8,simulated
ENG-0096,data/images/ENG-0096.jpg,堆场口,qc_id,桥吊编号,QC-19,QC-19,occlusion,0.9365,True,完全正确,识别正确,低,23,simulated
ENG-0096,data/images/ENG-0096.jpg,堆场口,rtg_id,龙门吊编号,RTG-12,,occlusion,0.3427,False,漏识别,遮挡覆盖了部分关键字段；关键编号字段未通过格式规则校验；文本检测阶段可能未定位到该字段,高,100,simulated
ENG-0096,data/images/ENG-0096.jpg,堆场口,yard_gate,堆场口,YARD-E1,YARD-E1,occlusion,0.9754,True,完全正确,识别正确,低,23,simulated
ENG-0096,data/images/ENG-0096.jpg,堆场口,work_area,作业区域,B-22,8-22,occlusion,0.7544,False,字母识别错误,遮挡覆盖了部分关键字段；关键编号字段未通过格式规则校验；字母与相似字符混淆，例如 O/0、I/1,高,90,simulated
ENG-0096,data/images/ENG-0096.jpg,堆场口,equipment_status,设备状态,停用,,occlusion,0.3185,False,字段缺失,遮挡覆盖了部分关键字段；字段标签或字段值未被完整识别,高,86,simulated
ENG-0096,data/images/ENG-0096.jpg,堆场口,date,日期,2026-06-07,0026-06-07,occlusion,0.7444,False,字母识别错误,遮挡覆盖了部分关键字段；关键编号字段未通过格式规则校验；字母与相似字符混淆，例如 O/0、I/1,高,90,simulated
ENG-0097,data/images/ENG-0097.jpg,桥吊,qc_id,桥吊编号,QC-14,QC-14,compression|low_light,0.9481,True,完全正确,识别正确,低,8,simulated
ENG-0097,data/images/ENG-0097.jpg,桥吊,rtg_id,龙门吊编号,RTG-03,,compression|low_light,0.3514,False,字段缺失,压缩失真造成细节丢失；低亮度降低了文字与背景对比度；关键编号字段未通过格式规则校验；字段标签或字段值未被完整识别,高,93,simulated
ENG-0097,data/images/ENG-0097.jpg,桥吊,yard_gate,堆场口,YARD-A6,YARD-A6,compression|low_light,0.8648,True,完全正确,识别正确,低,8,simulated
ENG-0097,data/images/ENG-0097.jpg,桥吊,work_area,作业区域,C-03,C-03,compression|low_light,0.9822,True,完全正确,识别正确,低,8,simulated
ENG-0097,data/images/ENG-0097.jpg,桥吊,equipment_status,设备状态,待检,待检,compression|low_light,0.9492,True,完全正确,识别正确,低,8,simulated
ENG-0097,data/images/ENG-0097.jpg,桥吊,date,日期,2026-06-08,2026-06-08,compression|low_light,0.9452,True,完全正确,识别正确,低,8,simulated
ENG-0098,data/images/ENG-0098.jpg,龙门吊,qc_id,桥吊编号,QC-22,QC-22,,0.8745,True,完全正确,识别正确,低,0,simulated
ENG-0098,data/images/ENG-0098.jpg,龙门吊,rtg_id,龙门吊编号,RTG-21,RTG-21,,0.928,True,完全正确,识别正确,低,0,simulated
ENG-0098,data/images/ENG-0098.jpg,龙门吊,yard_gate,堆场口,YARD-A3,YARD-A3,,0.954,True,完全正确,识别正确,低,0,simulated
ENG-0098,data/images/ENG-0098.jpg,龙门吊,work_area,作业区域,B-13,B-13,,0.9134,True,完全正确,识别正确,低,0,simulated
ENG-0098,data/images/ENG-0098.jpg,龙门吊,equipment_status,设备状态,维修中,维修中,,0.8627,True,完全正确,识别正确,低,0,simulated
ENG-0098,data/images/ENG-0098.jpg,龙门吊,date,日期,2026-06-09,2O26-06-09,,0.7556,False,数字识别错误,关键编号字段未通过格式规则校验；数字与相似字符混淆，例如 0/O、3/8、1/I,中,67,simulated
ENG-0099,data/images/ENG-0099.jpg,桥吊,qc_id,桥吊编号,QC-24,QC-24,blur,0.9051,True,完全正确,识别正确,低,0,simulated
ENG-0099,data/images/ENG-0099.jpg,桥吊,rtg_id,龙门吊编号,RTG-25,RTG-25,blur,0.9433,True,完全正确,识别正确,低,0,simulated
ENG-0099,data/images/ENG-0099.jpg,桥吊,yard_gate,堆场口,YARD-B2,YARD-B3,blur,0.6938,False,数字识别错误,图像模糊导致字符边缘不清晰；数字与相似字符混淆，例如 0/O、3/8、1/I,中,57,simulated
ENG-0099,data/images/ENG-0099.jpg,桥吊,work_area,作业区域,C-06,C-06,blur,0.9044,True,完全正确,识别正确,低,0,simulated
ENG-0099,data/images/ENG-0099.jpg,桥吊,equipment_status,设备状态,待检,待检,blur,0.8917,True,完全正确,识别正确,低,0,simulated
ENG-0099,data/images/ENG-0099.jpg,桥吊,date,日期,2026-06-10,2026-06-10,blur,0.9843,True,完全正确,识别正确,低,0,simulated
ENG-0100,data/images/ENG-0100.jpg,混合作业牌,qc_id,桥吊编号,QC-08,QC-08,complex_bg|blur,0.8982,True,完全正确,识别正确,低,15,simulated
ENG-0100,data/images/ENG-0100.jpg,混合作业牌,rtg_id,龙门吊编号,RTG-19,NOISE-88,complex_bg|blur,0.3652,False,误识别,复杂背景干扰文本检测；图像模糊导致字符边缘不清晰；关键编号字段未通过格式规则校验；背景或噪声被误判为文字,高,100,simulated
ENG-0100,data/images/ENG-0100.jpg,混合作业牌,yard_gate,堆场口,YARD-C5,YARD-C5,complex_bg|blur,0.9463,True,完全正确,识别正确,低,15,simulated
ENG-0100,data/images/ENG-0100.jpg,混合作业牌,work_area,作业区域,D-30,D-30,complex_bg|blur,0.9527,True,完全正确,识别正确,低,15,simulated
ENG-0100,data/images/ENG-0100.jpg,混合作业牌,equipment_status,设备状态,维修中,NOISE-88,complex_bg|blur,0.5385,False,误识别,复杂背景干扰文本检测；图像模糊导致字符边缘不清晰；背景或噪声被误判为文字,高,78,simulated
ENG-0100,data/images/ENG-0100.jpg,混合作业牌,date,日期,2026-06-11,,complex_bg|blur,0.3136,False,漏识别,复杂背景干扰文本检测；图像模糊导致字符边缘不清晰；关键编号字段未通过格式规则校验；文本检测阶段可能未定位到该字段,高,100,simulated
ENG-0101,data/images/ENG-0101.jpg,龙门吊,qc_id,桥吊编号,QC-22,QC-22,,0.8808,True,完全正确,识别正确,低,0,simulated
ENG-0101,data/images/ENG-0101.jpg,龙门吊,rtg_id,龙门吊编号,RTG-02,RTG-02,,0.87,True,完全正确,识别正确,低,0,simulated
ENG-0101,data/images/ENG-0101.jpg,龙门吊,yard_gate,堆场口,YARD-F2,YARD-F2,,0.8926,True,完全正确,识别正确,低,0,simulated
ENG-0101,data/images/ENG-0101.jpg,龙门吊,work_area,作业区域,A-01,A-01,,0.9624,True,完全正确,识别正确,低,0,simulated
ENG-0101,data/images/ENG-0101.jpg,龙门吊,equipment_status,设备状态,维修中,维修中,,0.951,True,完全正确,识别正确,低,0,simulated
ENG-0101,data/images/ENG-0101.jpg,龙门吊,date,日期,2026-06-12,2026-06-12,,0.9019,True,完全正确,识别正确,低,0,simulated
ENG-0102,data/images/ENG-0102.jpg,桥吊,qc_id,桥吊编号,QC-36,QC-36,small_font,0.8709,True,完全正确,识别正确,低,0,simulated
ENG-0102,data/images/ENG-0102.jpg,桥吊,rtg_id,龙门吊编号,RTG-18,RTG-18,small_font,0.8907,True,完全正确,识别正确,低,0,simulated
ENG-0102,data/images/ENG-0102.jpg,桥吊,yard_gate,堆场口,YARD-E6,YARD-E6,small_font,0.8828,True,完全正确,识别正确,低,0,simulated
ENG-0102,data/images/ENG-0102.jpg,桥吊,work_area,作业区域,C-17,C-17,small_font,0.9363,True,完全正确,识别正确,低,0,simulated
ENG-0102,data/images/ENG-0102.jpg,桥吊,equipment_status,设备状态,停用,停用,small_font,0.9462,True,完全正确,识别正确,低,0,simulated
ENG-0102,data/images/ENG-0102.jpg,桥吊,date,日期,2026-06-13,2026-06-13,small_font,0.9205,True,完全正确,识别正确,低,0,simulated
ENG-0103,data/images/ENG-0103.jpg,桥吊,qc_id,桥吊编号,QC-28,QC-28,,0.8985,True,完全正确,识别正确,低,0,simulated
ENG-0103,data/images/ENG-0103.jpg,桥吊,rtg_id,龙门吊编号,RTG-10,RTG-10,,0.9031,True,完全正确,识别正确,低,0,simulated
ENG-0103,data/images/ENG-0103.jpg,桥吊,yard_gate,堆场口,YARD-B9,YARD-B9,,0.9639,True,完全正确,识别正确,低,0,simulated
ENG-0103,data/images/ENG-0103.jpg,桥吊,work_area,作业区域,C-16,C-16,,0.8838,True,完全正确,识别正确,低,0,simulated
ENG-0103,data/images/ENG-0103.jpg,桥吊,equipment_status,设备状态,停用,停用,,0.8644,True,完全正确,识别正确,低,0,simulated
ENG-0103,data/images/ENG-0103.jpg,桥吊,date,日期,2026-06-14,2026-06-14,,0.9778,True,完全正确,识别正确,低,0,simulated
ENG-0104,data/images/ENG-0104.jpg,堆场口,qc_id,桥吊编号,QC-27,QC-27,,0.8661,True,完全正确,识别正确,低,0,simulated
ENG-0104,data/images/ENG-0104.jpg,堆场口,rtg_id,龙门吊编号,RTG-04,RTG-04,,0.9881,True,完全正确,识别正确,低,0,simulated
ENG-0104,data/images/ENG-0104.jpg,堆场口,yard_gate,堆场口,YARD-C3,YARD-C8,,0.5451,False,数字识别错误,数字与相似字符混淆，例如 0/O、3/8、1/I,高,75,simulated
ENG-0104,data/images/ENG-0104.jpg,堆场口,work_area,作业区域,B-17,B-17,,0.9723,True,完全正确,识别正确,低,0,simulated
ENG-0104,data/images/ENG-0104.jpg,堆场口,equipment_status,设备状态,停用,停用,,0.953,True,完全正确,识别正确,低,0,simulated
ENG-0104,data/images/ENG-0104.jpg,堆场口,date,日期,2026-06-15,2026-06-15,,0.8644,True,完全正确,识别正确,低,0,simulated
ENG-0105,data/images/ENG-0105.jpg,堆场口,qc_id,桥吊编号,QC-05,QC-05,noise,0.9099,True,完全正确,识别正确,低,0,simulated
ENG-0105,data/images/ENG-0105.jpg,堆场口,rtg_id,龙门吊编号,RTG-02,RTG-02,noise,0.8628,True,完全正确,识别正确,低,0,simulated
ENG-0105,data/images/ENG-0105.jpg,堆场口,yard_gate,堆场口,YARD-E4,YARD-E4,noise,0.9644,True,完全正确,识别正确,低,0,simulated
ENG-0105,data/images/ENG-0105.jpg,堆场口,work_area,作业区域,B-01,B-01,noise,0.9836,True,完全正确,识别正确,低,0,simulated
ENG-0105,data/images/ENG-0105.jpg,堆场口,equipment_status,设备状态,正常,正常,noise,0.9072,True,完全正确,识别正确,低,0,simulated
ENG-0105,data/images/ENG-0105.jpg,堆场口,date,日期,2026-06-16,2026-06-16,noise,0.9286,True,完全正确,识别正确,低,0,simulated
ENG-0106,data/images/ENG-0106.jpg,龙门吊,qc_id,桥吊编号,QC-08,QC-08,complex_bg|small_font|noise,0.9166,True,完全正确,识别正确,低,0,simulated
ENG-0106,data/images/ENG-0106.jpg,龙门吊,rtg_id,龙门吊编号,RTG-09,RTG-09,complex_bg|small_font|noise,0.8638,True,完全正确,识别正确,低,0,simulated
ENG-0106,data/images/ENG-0106.jpg,龙门吊,yard_gate,堆场口,YARD-B4,YARD-B4,complex_bg|small_font|noise,0.9863,True,完全正确,识别正确,低,0,simulated
ENG-0106,data/images/ENG-0106.jpg,龙门吊,work_area,作业区域,B-06,B-06,complex_bg|small_font|noise,0.9681,True,完全正确,识别正确,低,0,simulated
ENG-0106,data/images/ENG-0106.jpg,龙门吊,equipment_status,设备状态,停用,停用,complex_bg|small_font|noise,0.9239,True,完全正确,识别正确,低,0,simulated
ENG-0106,data/images/ENG-0106.jpg,龙门吊,date,日期,2026-06-17,0026-06-17,complex_bg|small_font|noise,0.5071,False,字母识别错误,复杂背景干扰文本检测；字体过小导致编号细节难以分辨；噪声干扰了字符轮廓；关键编号字段未通过格式规则校验；字母与相似字符混淆，例如 O/0、I/1,高,85,simulated
ENG-0107,data/images/ENG-0107.jpg,混合作业牌,qc_id,桥吊编号,QC-29,,small_font,0.2256,False,字段缺失,字体过小导致编号细节难以分辨；关键编号字段未通过格式规则校验；字段标签或字段值未被完整识别,高,85,simulated
ENG-0107,data/images/ENG-0107.jpg,混合作业牌,rtg_id,龙门吊编号,RTG-22,RTG-22,small_font,0.9701,True,完全正确,识别正确,低,0,simulated
ENG-0107,data/images/ENG-0107.jpg,混合作业牌,yard_gate,堆场口,YARD-B9,YARD-B9,small_font,0.9071,True,完全正确,识别正确,低,0,simulated
ENG-0107,data/images/ENG-0107.jpg,混合作业牌,work_area,作业区域,B-06,B-06,small_font,0.939,True,完全正确,识别正确,低,0,simulated
ENG-0107,data/images/ENG-0107.jpg,混合作业牌,equipment_status,设备状态,待检,待检,small_font,0.9469,True,完全正确,识别正确,低,0,simulated
ENG-0107,data/images/ENG-0107.jpg,混合作业牌,date,日期,2026-06-18,2026-06-18,small_font,0.9363,True,完全正确,识别正确,低,0,simulated
ENG-0108,data/images/ENG-0108.jpg,堆场口,qc_id,桥吊编号,QC-11,QC-11,compression,0.8608,True,完全正确,识别正确,低,0,simulated
ENG-0108,data/images/ENG-0108.jpg,堆场口,rtg_id,龙门吊编号,RTG-20,RTG-20,compression,0.9151,True,完全正确,识别正确,低,0,simulated
ENG-0108,data/images/ENG-0108.jpg,堆场口,yard_gate,堆场口,YARD-A9,YARD-A9,compression,0.9166,True,完全正确,识别正确,低,0,simulated
ENG-0108,data/images/ENG-0108.jpg,堆场口,work_area,作业区域,A-13,A-13,compression,0.9484,True,完全正确,识别正确,低,0,simulated
ENG-0108,data/images/ENG-0108.jpg,堆场口,equipment_status,设备状态,正常,,compression,0.404,False,字段缺失,压缩失真造成细节丢失；字段标签或字段值未被完整识别,中,63,simulated
ENG-0108,data/images/ENG-0108.jpg,堆场口,date,日期,2026-06-19,2026-06-19,compression,0.9485,True,完全正确,识别正确,低,0,simulated
ENG-0109,data/images/ENG-0109.jpg,桥吊,qc_id,桥吊编号,QC-07,QC-07,complex_bg,0.9029,True,完全正确,识别正确,低,0,simulated
ENG-0109,data/images/ENG-0109.jpg,桥吊,rtg_id,龙门吊编号,RTG-16,RTG-16,complex_bg,0.916,True,完全正确,识别正确,低,0,simulated
ENG-0109,data/images/ENG-0109.jpg,桥吊,yard_gate,堆场口,YARD-F3,YARD-F3,complex_bg,0.9112,True,完全正确,识别正确,低,0,simulated
ENG-0109,data/images/ENG-0109.jpg,桥吊,work_area,作业区域,B-11,,complex_bg,0.181,False,字段缺失,复杂背景干扰文本检测；关键编号字段未通过格式规则校验；字段标签或字段值未被完整识别,高,85,simulated
ENG-0109,data/images/ENG-0109.jpg,桥吊,equipment_status,设备状态,停用,停用,complex_bg,0.8938,True,完全正确,识别正确,低,0,simulated
ENG-0109,data/images/ENG-0109.jpg,桥吊,date,日期,2026-06-20,2026-06-20,complex_bg,0.8726,True,完全正确,识别正确,低,0,simulated
ENG-0110,data/images/ENG-0110.jpg,混合作业牌,qc_id,桥吊编号,QC-04,QC-04,small_font,0.9652,True,完全正确,识别正确,低,0,simulated
ENG-0110,data/images/ENG-0110.jpg,混合作业牌,rtg_id,龙门吊编号,RTG-22,RTG-22,small_font,0.9766,True,完全正确,识别正确,低,0,simulated
ENG-0110,data/images/ENG-0110.jpg,混合作业牌,yard_gate,堆场口,YARD-G6,YARD-G6,small_font,0.9754,True,完全正确,识别正确,低,0,simulated
ENG-0110,data/images/ENG-0110.jpg,混合作业牌,work_area,作业区域,A-21,A-21,small_font,0.9519,True,完全正确,识别正确,低,0,simulated
ENG-0110,data/images/ENG-0110.jpg,混合作业牌,equipment_status,设备状态,停用,,small_font,0.3395,False,漏识别,字体过小导致编号细节难以分辨；文本检测阶段可能未定位到该字段,中,63,simulated
ENG-0110,data/images/ENG-0110.jpg,混合作业牌,date,日期,2026-06-21,2026-06-21,small_font,0.9559,True,完全正确,识别正确,低,0,simulated
ENG-0111,data/images/ENG-0111.jpg,堆场口,qc_id,桥吊编号,QC-28,QC-28,small_font|blur,0.9651,True,完全正确,识别正确,低,15,simulated
ENG-0111,data/images/ENG-0111.jpg,堆场口,rtg_id,龙门吊编号,RTG-13,13-RTG,small_font|blur,0.6253,False,顺序错误,字体过小导致编号细节难以分辨；图像模糊导致字符边缘不清晰；关键编号字段未通过格式规则校验；字符内容接近但读取顺序异常,高,100,simulated
ENG-0111,data/images/ENG-0111.jpg,堆场口,yard_gate,堆场口,YARD-A9,YARD-A9,small_font|blur,0.9067,True,完全正确,识别正确,低,15,simulated
ENG-0111,data/images/ENG-0111.jpg,堆场口,work_area,作业区域,A-28,A-28,small_font|blur,0.9384,True,完全正确,识别正确,低,15,simulated
ENG-0111,data/images/ENG-0111.jpg,堆场口,equipment_status,设备状态,停用,,small_font|blur,0.1535,False,漏识别,字体过小导致编号细节难以分辨；图像模糊导致字符边缘不清晰；文本检测阶段可能未定位到该字段,高,78,simulated
ENG-0111,data/images/ENG-0111.jpg,堆场口,date,日期,2026-06-22,2026-06-22,small_font|blur,0.9522,True,完全正确,识别正确,低,15,simulated
ENG-0112,data/images/ENG-0112.jpg,龙门吊,qc_id,桥吊编号,QC-16,QC-16,low_light,0.8875,True,完全正确,识别正确,低,8,simulated
ENG-0112,data/images/ENG-0112.jpg,龙门吊,rtg_id,龙门吊编号,RTG-09,RTG-09,low_light,0.8729,True,完全正确,识别正确,低,8,simulated
ENG-0112,data/images/ENG-0112.jpg,龙门吊,yard_gate,堆场口,YARD-E3,YARD-E3,low_light,0.8838,True,完全正确,识别正确,低,8,simulated
ENG-0112,data/images/ENG-0112.jpg,龙门吊,work_area,作业区域,A-12,A-12,low_light,0.8784,True,完全正确,识别正确,低,8,simulated
ENG-0112,data/images/ENG-0112.jpg,龙门吊,equipment_status,设备状态,正常,正常,low_light,0.9021,True,完全正确,识别正确,低,8,simulated
ENG-0112,data/images/ENG-0112.jpg,龙门吊,date,日期,2026-06-23,2026-06-23,low_light,0.864,True,完全正确,识别正确,低,8,simulated
ENG-0113,data/images/ENG-0113.jpg,混合作业牌,qc_id,桥吊编号,QC-04,QC-04,tilt|occlusion,0.9293,True,完全正确,识别正确,低,23,simulated
ENG-0113,data/images/ENG-0113.jpg,混合作业牌,rtg_id,龙门吊编号,RTG-07,RTG-07,tilt|occlusion,0.9178,True,完全正确,识别正确,低,23,simulated
ENG-0113,data/images/ENG-0113.jpg,混合作业牌,yard_gate,堆场口,YARD-D1,YARD-D1,tilt|occlusion,0.9149,True,完全正确,识别正确,低,23,simulated
ENG-0113,data/images/ENG-0113.jpg,混合作业牌,work_area,作业区域,D-28,,tilt|occlusion,0.4102,False,字段缺失,拍摄角度倾斜导致文本基线偏移；遮挡覆盖了部分关键字段；关键编号字段未通过格式规则校验；字段标签或字段值未被完整识别,高,100,simulated
