image_id,field_name,field_label,ocr_value,confidence,ocr_engine,error_type_hint
ENG-0193,date,日期,2026-06-14,0.8794,simulated,完全正确
ENG-0194,qc_id,桥吊编号,QC-08,0.9798,simulated,完全正确
ENG-0194,rtg_id,龙门吊编号,RTG-24,0.8929,simulated,完全正确
ENG-0194,yard_gate,堆场口,YARD-E4,0.8953,simulated,完全正确
ENG-0194,work_area,作业区域,A-24,0.9818,simulated,完全正确
ENG-0194,equipment_status,设备状态,正常,0.9506,simulated,完全正确
ENG-0194,date,日期,2026-06-15,0.864,simulated,完全正确
ENG-0195,qc_id,桥吊编号,QC-07,0.9358,simulated,完全正确
ENG-0195,rtg_id,龙门吊编号,RTG-18,0.8889,simulated,完全正确
ENG-0195,yard_gate,堆场口,YARD-A2,0.8851,simulated,完全正确
ENG-0195,work_area,作业区域,B-26,0.9465,simulated,完全正确
ENG-0195,equipment_status,设备状态,待检,0.8809,simulated,完全正确
ENG-0195,date,日期,2026-06-16,0.919,simulated,完全正确
ENG-0196,qc_id,桥吊编号,QC-10,0.9738,simulated,完全正确
ENG-0196,rtg_id,龙门吊编号,RTG-12,0.9423,simulated,完全正确
ENG-0196,yard_gate,堆场口,YARD-B5,0.9456,simulated,完全正确
ENG-0196,work_area,作业区域,B-06,0.8857,simulated,完全正确
ENG-0196,equipment_status,设备状态,维修中,0.902,simulated,完全正确
ENG-0196,date,日期,2026-06-17,0.9539,simulated,完全正确
ENG-0197,qc_id,桥吊编号,QC-08,0.8731,simulated,完全正确
ENG-0197,rtg_id,龙门吊编号,RTG-26,0.8789,simulated,完全正确
ENG-0197,yard_gate,堆场口,YARD-G3,0.8774,simulated,完全正确
ENG-0197,work_area,作业区域,D-27,0.8818,simulated,完全正确
ENG-0197,equipment_status,设备状态,正常,0.8779,simulated,完全正确
ENG-0197,date,日期,2026-06-18,0.9651,simulated,完全正确
ENG-0198,qc_id,桥吊编号,QC-13,0.8673,simulated,完全正确
ENG-0198,rtg_id,龙门吊编号,RTG-23,0.9451,simulated,完全正确
ENG-0198,yard_gate,堆场口,YARD-C3,0.9555,simulated,完全正确
ENG-0198,work_area,作业区域,B-12,0.8809,simulated,完全正确
ENG-0198,equipment_status,设备状态,正常,0.9885,simulated,完全正确
ENG-0198,date,日期,2026-06-19,0.8643,simulated,完全正确
ENG-0199,qc_id,桥吊编号,QC-03,0.9718,simulated,完全正确
ENG-0199,rtg_id,龙门吊编号,RTG-12,0.871,simulated,完全正确
ENG-0199,yard_gate,堆场口,YARD-D1,0.9359,simulated,完全正确
ENG-0199,work_area,作业区域,C-01,0.9585,simulated,完全正确
ENG-0199,equipment_status,设备状态,正常,0.8716,simulated,完全正确
ENG-0199,date,日期,2026-06-20,0.8968,simulated,完全正确
ENG-0200,qc_id,桥吊编号,QC-17,0.9818,simulated,完全正确
ENG-0200,rtg_id,龙门吊编号,RTG-08,0.9704,simulated,完全正确
ENG-0200,yard_gate,堆场口,YARD-C7,0.9372,simulated,完全正确
ENG-0200,work_area,作业区域,C-08,0.8936,simulated,完全正确
ENG-0200,equipment_status,设备状态,停川,0.7125,simulated,中文识别错误
ENG-0200,date,日期,,0.4017,simulated,字段缺失
ENG-0201,qc_id,桥吊编号,QC-25,0.8821,simulated,完全正确
ENG-0201,rtg_id,龙门吊编号,RTG-15,0.971,simulated,完全正确
ENG-0201,yard_gate,堆场口,YARD-A5,0.9414,simulated,完全正确
ENG-0201,work_area,作业区域,C-16,0.9351,simulated,完全正确
ENG-0201,equipment_status,设备状态,,0.3438,simulated,字段缺失
ENG-0201,date,日期,2026-06-22,0.9482,simulated,完全正确
ENG-0202,qc_id,桥吊编号,QC-18,0.8809,simulated,完全正确
ENG-0202,rtg_id,龙门吊编号,RTG-18,0.8775,simulated,完全正确
ENG-0202,yard_gate,堆场口,YARD-D8,0.9717,simulated,完全正确
ENG-0202,work_area,作业区域,A-11,0.8734,simulated,完全正确
ENG-0202,equipment_status,设备状态,维修中,0.9633,simulated,完全正确
ENG-0202,date,日期,2026-06-23,0.8764,simulated,完全正确
ENG-0203,qc_id,桥吊编号,QC-17,0.9774,simulated,完全正确
ENG-0203,rtg_id,龙门吊编号,RTG-06,0.9727,simulated,完全正确
ENG-0203,yard_gate,堆场口,YARD-B8,0.9574,simulated,完全正确
ENG-0203,work_area,作业区域,,0.3108,simulated,漏识别
ENG-0203,equipment_status,设备状态,停用,0.9718,simulated,完全正确
ENG-0203,date,日期,2026-06-24,0.862,simulated,完全正确
ENG-0204,qc_id,桥吊编号,QC-10,0.873,simulated,完全正确
ENG-0204,rtg_id,龙门吊编号,RTG-O4,0.6399,simulated,数字识别错误
ENG-0204,yard_gate,堆场口,QC-B3,0.3726,simulated,误识别
ENG-0204,work_area,作业区域,D-27,0.9439,simulated,完全正确
ENG-0204,equipment_status,设备状态,停用,0.9209,simulated,完全正确
ENG-0204,date,日期,2026-06-25,0.9172,simulated,完全正确
ENG-0205,qc_id,桥吊编号,QC-18,0.9835,simulated,完全正确
ENG-0205,rtg_id,龙门吊编号,RTG-17,0.9525,simulated,完全正确
ENG-0205,yard_gate,堆场口,YARD-C9,0.936,simulated,完全正确
ENG-0205,work_area,作业区域,C-09,0.8948,simulated,完全正确
ENG-0205,equipment_status,设备状态,正常,0.9131,simulated,完全正确
ENG-0205,date,日期,2026-06-26,0.9861,simulated,完全正确
ENG-0206,qc_id,桥吊编号,QC-36,0.989,simulated,完全正确
ENG-0206,rtg_id,龙门吊编号,QC-B3,0.5649,simulated,误识别
ENG-0206,yard_gate,堆场口,YARD-C1,0.8945,simulated,完全正确
ENG-0206,work_area,作业区域,A-22,0.8759,simulated,完全正确
ENG-0206,equipment_status,设备状态,待检,0.9398,simulated,完全正确
ENG-0206,date,日期,2026-06-27,0.9825,simulated,完全正确
ENG-0207,qc_id,桥吊编号,OC-34,0.519,simulated,字母识别错误
ENG-0207,rtg_id,龙门吊编号,RTG-24,0.968,simulated,完全正确
ENG-0207,yard_gate,堆场口,,0.1651,simulated,漏识别
ENG-0207,work_area,作业区域,A-O7,0.6387,simulated,数字识别错误
ENG-0207,equipment_status,设备状态,停用,0.9716,simulated,完全正确
ENG-0207,date,日期,2026-06-28,0.8893,simulated,完全正确
ENG-0208,qc_id,桥吊编号,QC-20,0.8936,simulated,完全正确
ENG-0208,rtg_id,龙门吊编号,RTG-01,0.897,simulated,完全正确
ENG-0208,yard_gate,堆场口,YARD-G5,0.8998,simulated,完全正确
ENG-0208,work_area,作业区域,C-01,0.9009,simulated,完全正确
ENG-0208,equipment_status,设备状态,维修中,0.9535,simulated,完全正确
ENG-0208,date,日期,2026-06-29,0.9111,simulated,完全正确
ENG-0209,qc_id,桥吊编号,QC-09,0.8761,simulated,完全正确
ENG-0209,rtg_id,龙门吊编号,RTG-01,0.9473,simulated,完全正确
ENG-0209,yard_gate,堆场口,YARD-F3,0.8756,simulated,完全正确
ENG-0209,work_area,作业区域,B-19,0.9055,simulated,完全正确
ENG-0209,equipment_status,设备状态,停用,0.9495,simulated,完全正确
ENG-0209,date,日期,2026-06-30,0.9076,simulated,完全正确
ENG-0210,qc_id,桥吊编号,QC-02,0.967,simulated,完全正确
ENG-0210,rtg_id,龙门吊编号,,0.3266,simulated,漏识别
ENG-0210,yard_gate,堆场口,,0.2943,simulated,漏识别
ENG-0210,work_area,作业区域,B-07,0.9421,simulated,完全正确
ENG-0210,equipment_status,设备状态,维修中,0.9346,simulated,完全正确
ENG-0210,date,日期,2026-06-01,0.9844,simulated,完全正确
ENG-0211,qc_id,桥吊编号,QC-16,0.876,simulated,完全正确
ENG-0211,rtg_id,龙门吊编号,RTG-10,0.9683,simulated,完全正确
ENG-0211,yard_gate,堆场口,YARD-A5,0.9504,simulated,完全正确
ENG-0211,work_area,作业区域,C-22,0.8818,simulated,完全正确
ENG-0211,equipment_status,设备状态,待检,0.9034,simulated,完全正确
ENG-0211,date,日期,2026-06-02,0.933,simulated,完全正确
ENG-0212,qc_id,桥吊编号,QC-17,0.9859,simulated,完全正确
ENG-0212,rtg_id,龙门吊编号,RTG-23,0.9785,simulated,完全正确
ENG-0212,yard_gate,堆场口,YARD-C1,0.9087,simulated,完全正确
ENG-0212,work_area,作业区域,B-17,0.8641,simulated,完全正确
ENG-0212,equipment_status,设备状态,待检,0.9089,simulated,完全正确
ENG-0212,date,日期,2026-06-03,0.9072,simulated,完全正确
ENG-0213,qc_id,桥吊编号,QC-09,0.8802,simulated,完全正确
ENG-0213,rtg_id,龙门吊编号,RTG-19,0.8849,simulated,完全正确
ENG-0213,yard_gate,堆场口,,0.0939,simulated,漏识别
ENG-0213,work_area,作业区域,A-25,0.9893,simulated,完全正确
ENG-0213,equipment_status,设备状态,正常,0.9194,simulated,完全正确
ENG-0213,date,日期,2O26-06-04,0.4892,simulated,数字识别错误
ENG-0214,qc_id,桥吊编号,QC-18,0.9141,simulated,完全正确
ENG-0214,rtg_id,龙门吊编号,RTG-03,0.9339,simulated,完全正确
ENG-0214,yard_gate,堆场口,YARD-H5,0.9439,simulated,完全正确
ENG-0214,work_area,作业区域,B-22,0.9896,simulated,完全正确
ENG-0214,equipment_status,设备状态,正常,0.8684,simulated,完全正确
ENG-0214,date,日期,2026-06-05,0.9213,simulated,完全正确
ENG-0215,qc_id,桥吊编号,QC-26,0.9384,simulated,完全正确
ENG-0215,rtg_id,龙门吊编号,RTG-18,0.9005,simulated,完全正确
ENG-0215,yard_gate,堆场口,A7-YARD,0.6983,simulated,顺序错误
ENG-0215,work_area,作业区域,D-10,0.9227,simulated,完全正确
ENG-0215,equipment_status,设备状态,正常,0.8759,simulated,完全正确
ENG-0215,date,日期,2026-06-06,0.9101,simulated,完全正确
ENG-0216,qc_id,桥吊编号,QC-20,0.9271,simulated,完全正确
ENG-0216,rtg_id,龙门吊编号,RTG-14,0.9095,simulated,完全正确
ENG-0216,yard_gate,堆场口,YARD-C4,0.9854,simulated,完全正确
ENG-0216,work_area,作业区域,C-10,0.9663,simulated,完全正确
ENG-0216,equipment_status,设备状态,待检,0.8986,simulated,完全正确
ENG-0216,date,日期,2026-06-07,0.9523,simulated,完全正确
ENG-0217,qc_id,桥吊编号,QC-24,0.8865,simulated,完全正确
ENG-0217,rtg_id,龙门吊编号,RTG-15,0.8795,simulated,完全正确
ENG-0217,yard_gate,堆场口,YARD-E9,0.9106,simulated,完全正确
ENG-0217,work_area,作业区域,D-14,0.9382,simulated,完全正确
ENG-0217,equipment_status,设备状态,待检,0.9363,simulated,完全正确
ENG-0217,date,日期,06-08-2026,0.5068,simulated,顺序错误
ENG-0218,qc_id,桥吊编号,QC-13,0.8658,simulated,完全正确
ENG-0218,rtg_id,龙门吊编号,11-RTG,0.6818,simulated,顺序错误
ENG-0218,yard_gate,堆场口,YARD-C8,0.8632,simulated,完全正确
ENG-0218,work_area,作业区域,C-01,0.9362,simulated,完全正确
ENG-0218,equipment_status,设备状态,待检,0.9263,simulated,完全正确
ENG-0218,date,日期,2O26-06-09,0.7582,simulated,数字识别错误
ENG-0219,qc_id,桥吊编号,QC-18,0.9061,simulated,完全正确
ENG-0219,rtg_id,龙门吊编号,RTG-13,0.9172,simulated,完全正确
ENG-0219,yard_gate,堆场口,YARD-A8,0.5211,simulated,数字识别错误
ENG-0219,work_area,作业区域,D-23,0.9842,simulated,完全正确
ENG-0219,equipment_status,设备状态,待检,0.8612,simulated,完全正确
ENG-0219,date,日期,2026-06-10,0.8616,simulated,完全正确
ENG-0220,qc_id,桥吊编号,QC-07,0.8605,simulated,完全正确
ENG-0220,rtg_id,龙门吊编号,RT6-01,0.6422,simulated,字母识别错误
ENG-0220,yard_gate,堆场口,YARD-C7,0.8633,simulated,完全正确
ENG-0220,work_area,作业区域,C-02,0.9141,simulated,完全正确
ENG-0220,equipment_status,设备状态,正常,0.8678,simulated,完全正确
ENG-0220,date,日期,2026-06-11,0.8875,simulated,完全正确
ENG-0221,qc_id,桥吊编号,QC-31,0.9188,simulated,完全正确
ENG-0221,rtg_id,龙门吊编号,RTG-19,0.9738,simulated,完全正确
ENG-0221,yard_gate,堆场口,YARD-F3,0.8905,simulated,完全正确
ENG-0221,work_area,作业区域,D-25,0.9028,simulated,完全正确
ENG-0221,equipment_status,设备状态,待检,0.9376,simulated,完全正确
ENG-0221,date,日期,,0.3392,simulated,字段缺失
ENG-0222,qc_id,桥吊编号,QC-19,0.9089,simulated,完全正确
ENG-0222,rtg_id,龙门吊编号,,0.1879,simulated,漏识别
ENG-0222,yard_gate,堆场口,YARD-G7,0.9517,simulated,完全正确
ENG-0222,work_area,作业区域,A-20,0.91,simulated,完全正确
ENG-0222,equipment_status,设备状态,停用,0.8862,simulated,完全正确
ENG-0222,date,日期,2026-06-13,0.9019,simulated,完全正确
ENG-0223,qc_id,桥吊编号,QC-17,0.9432,simulated,完全正确
ENG-0223,rtg_id,龙门吊编号,RTG-18,0.8675,simulated,完全正确
ENG-0223,yard_gate,堆场口,,0.3659,simulated,字段缺失
ENG-0223,work_area,作业区域,A-30,0.9168,simulated,完全正确
ENG-0223,equipment_status,设备状态,待检,0.8843,simulated,完全正确
ENG-0223,date,日期,2026-06-14,0.9524,simulated,完全正确
ENG-0224,qc_id,桥吊编号,QC-03,0.9475,simulated,完全正确
ENG-0224,rtg_id,龙门吊编号,RTG-27,0.9115,simulated,完全正确
ENG-0224,yard_gate,堆场口,YARD-A2,0.9384,simulated,完全正确
ENG-0224,work_area,作业区域,D-09,0.9534,simulated,完全正确
ENG-0224,equipment_status,设备状态,维修中,0.9696,simulated,完全正确
ENG-0224,date,日期,2026-06-15,0.883,simulated,完全正确
ENG-0225,qc_id,桥吊编号,QC-33,0.8738,simulated,完全正确
ENG-0225,rtg_id,龙门吊编号,RTG-07,0.9413,simulated,完全正确
ENG-0225,yard_gate,堆场口,YARD-C8,0.9685,simulated,完全正确
ENG-0225,work_area,作业区域,B-17,0.8857,simulated,完全正确
ENG-0225,equipment_status,设备状态,待检,0.9287,simulated,完全正确
ENG-0225,date,日期,2026-06-16,0.8926,simulated,完全正确
ENG-0226,qc_id,桥吊编号,QC-12,0.8758,simulated,完全正确
ENG-0226,rtg_id,龙门吊编号,RTG-02,0.9623,simulated,完全正确
ENG-0226,yard_gate,堆场口,Y4RD-F4,0.603,simulated,字母识别错误
ENG-0226,work_area,作业区域,B-25,0.9216,simulated,完全正确
ENG-0226,equipment_status,设备状态,止常,0.6722,simulated,中文识别错误
ENG-0226,date,日期,2026-06-17,0.935,simulated,完全正确
ENG-0227,qc_id,桥吊编号,QC-09,0.9426,simulated,完全正确
ENG-0227,rtg_id,龙门吊编号,RTG-14,0.904,simulated,完全正确
ENG-0227,yard_gate,堆场口,YARD-A5,0.9622,simulated,完全正确
ENG-0227,work_area,作业区域,A-28,0.9225,simulated,完全正确
ENG-0227,equipment_status,设备状态,维修中,0.8787,simulated,完全正确
ENG-0227,date,日期,2026-06-18,0.8925,simulated,完全正确
ENG-0228,qc_id,桥吊编号,QC-18,0.9323,simulated,完全正确
ENG-0228,rtg_id,龙门吊编号,RTG-03,0.9458,simulated,完全正确
ENG-0228,yard_gate,堆场口,YARD-C3,0.9237,simulated,完全正确
ENG-0228,work_area,作业区域,B-26,0.717,simulated,数字识别错误
ENG-0228,equipment_status,设备状态,正常,0.9615,simulated,完全正确
ENG-0228,date,日期,2026-06-19,0.8805,simulated,完全正确
ENG-0229,qc_id,桥吊编号,,0.2931,simulated,字段缺失
ENG-0229,rtg_id,龙门吊编号,RTG-16,0.9849,simulated,完全正确
ENG-0229,yard_gate,堆场口,YARD-B8,0.9319,simulated,完全正确
ENG-0229,work_area,作业区域,A-02,0.8836,simulated,完全正确
ENG-0229,equipment_status,设备状态,停用,0.9428,simulated,完全正确
ENG-0229,date,日期,2026-06-20,0.865,simulated,完全正确
ENG-0230,qc_id,桥吊编号,QC-34,0.9106,simulated,完全正确
ENG-0230,rtg_id,龙门吊编号,RTG-05,0.8695,simulated,完全正确
ENG-0230,yard_gate,堆场口,,0.2704,simulated,漏识别
ENG-0230,work_area,作业区域,0-18,0.6727,simulated,字母识别错误
ENG-0230,equipment_status,设备状态,QC-B3,0.5898,simulated,误识别
ENG-0230,date,日期,06-21-2026,0.6484,simulated,顺序错误
ENG-0231,qc_id,桥吊编号,,0.3239,simulated,字段缺失
ENG-0231,rtg_id,龙门吊编号,RTG-09,0.9563,simulated,完全正确
ENG-0231,yard_gate,堆场口,YARD-A8,0.9835,simulated,完全正确
ENG-0231,work_area,作业区域,A-21,0.9184,simulated,完全正确
ENG-0231,equipment_status,设备状态,维修中,0.9328,simulated,完全正确
ENG-0231,date,日期,2026-06-22,0.9531,simulated,完全正确
ENG-0232,qc_id,桥吊编号,QC-32,0.8679,simulated,完全正确
ENG-0232,rtg_id,龙门吊编号,RTG-21,0.8983,simulated,完全正确
ENG-0232,yard_gate,堆场口,,0.3002,simulated,漏识别
ENG-0232,work_area,作业区域,B-23,0.8935,simulated,完全正确
ENG-0232,equipment_status,设备状态,正常,0.9409,simulated,完全正确
ENG-0232,date,日期,2026-06-23,0.9,simulated,完全正确
ENG-0233,qc_id,桥吊编号,,0.3562,simulated,漏识别
ENG-0233,rtg_id,龙门吊编号,RTG-07,0.8772,simulated,完全正确
ENG-0233,yard_gate,堆场口,,0.0839,simulated,字段缺失
ENG-0233,work_area,作业区域,A-25,0.8704,simulated,完全正确
ENG-0233,equipment_status,设备状态,正常,0.9677,simulated,完全正确
ENG-0233,date,日期,2026-06-24,0.9582,simulated,完全正确
ENG-0234,qc_id,桥吊编号,QC-27,0.9896,simulated,完全正确
ENG-0234,rtg_id,龙门吊编号,08-RTG,0.7002,simulated,顺序错误
ENG-0234,yard_gate,堆场口,,0.1206,simulated,字段缺失
ENG-0234,work_area,作业区域,A-09,0.9554,simulated,完全正确
ENG-0234,equipment_status,设备状态,停用,0.9716,simulated,完全正确
ENG-0234,date,日期,2026-06-25,0.8893,simulated,完全正确
ENG-0235,qc_id,桥吊编号,QC-28,0.9754,simulated,完全正确
ENG-0235,rtg_id,龙门吊编号,RTG-26,0.883,simulated,完全正确
ENG-0235,yard_gate,堆场口,YARD-E2,0.8941,simulated,完全正确
ENG-0235,work_area,作业区域,B-10,0.9746,simulated,完全正确
ENG-0235,equipment_status,设备状态,停用,0.9889,simulated,完全正确
ENG-0235,date,日期,2026-06-26,0.9578,simulated,完全正确
ENG-0236,qc_id,桥吊编号,QC-04,0.9372,simulated,完全正确
ENG-0236,rtg_id,龙门吊编号,RT6-23,0.5724,simulated,字母识别错误
ENG-0236,yard_gate,堆场口,YARD-B7,0.9793,simulated,完全正确
ENG-0236,work_area,作业区域,,0.2143,simulated,字段缺失
ENG-0236,equipment_status,设备状态,止常,0.7569,simulated,中文识别错误
ENG-0236,date,日期,2026-06-27,0.8913,simulated,完全正确
ENG-0237,qc_id,桥吊编号,QC-28,0.9727,simulated,完全正确
ENG-0237,rtg_id,龙门吊编号,RTG-10,0.8786,simulated,完全正确
ENG-0237,yard_gate,堆场口,YARD-B8,0.5042,simulated,数字识别错误
ENG-0237,work_area,作业区域,B-19,0.8898,simulated,完全正确
ENG-0237,equipment_status,设备状态,正常,0.9743,simulated,完全正确
ENG-0237,date,日期,2026-06-28,0.867,simulated,完全正确
ENG-0238,qc_id,桥吊编号,QC-05,0.9855,simulated,完全正确
ENG-0238,rtg_id,龙门吊编号,RTG-07,0.9672,simulated,完全正确
ENG-0238,yard_gate,堆场口,YARD-G1,0.9709,simulated,完全正确
ENG-0238,work_area,作业区域,C-30,0.9412,simulated,完全正确
ENG-0238,equipment_status,设备状态,停用,0.9594,simulated,完全正确
ENG-0238,date,日期,2026-06-29,0.9766,simulated,完全正确
ENG-0239,qc_id,桥吊编号,QC-33,0.8727,simulated,完全正确
ENG-0239,rtg_id,龙门吊编号,RTG-06,0.9364,simulated,完全正确
ENG-0239,yard_gate,堆场口,YARD-D2,0.9882,simulated,完全正确
ENG-0239,work_area,作业区域,A-22,0.9832,simulated,完全正确
ENG-0239,equipment_status,设备状态,维修中,0.9138,simulated,完全正确
ENG-0239,date,日期,2026-06-30,0.8883,simulated,完全正确
ENG-0240,qc_id,桥吊编号,QC-32,0.9384,simulated,完全正确
ENG-0240,rtg_id,龙门吊编号,RTG-12,0.986,simulated,完全正确
ENG-0240,yard_gate,堆场口,,0.1101,simulated,漏识别
ENG-0240,work_area,作业区域,12-C,0.5242,simulated,顺序错误
ENG-0240,equipment_status,设备状态,,0.3979,simulated,字段缺失
ENG-0240,date,日期,2026-06-01,0.8925,simulated,完全正确
ENG-0241,qc_id,桥吊编号,QC-19,0.9344,simulated,完全正确
ENG-0241,rtg_id,龙门吊编号,RTG-24,0.8695,simulated,完全正确
ENG-0241,yard_gate,堆场口,YARD-F8,0.4972,simulated,数字识别错误
ENG-0241,work_area,作业区域,A-01,0.9572,simulated,完全正确
ENG-0241,equipment_status,设备状态,待检,0.8869,simulated,完全正确
